TARGET,SK_ID_CURR,EXT_SOURCE_2,EXT_SOURCE_3,DAYS_BIRTH,DAYS_EMPLOYED,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,NAME_CONTRACT_TYPE,CODE_GENDER,NAME_EDUCATION_TYPE,AMT_GOODS_PRICE,NAME_INCOME_TYPE,NAME_HOUSING_TYPE
0,100201,0.45873388117612635,,-23184,-4113,234636.40324471236,541780.6356645842,21841.676952419602,Revolving loans,F,Secondary / secondary special,467669.6995518787,Working,House / apartment
0,100161,0.5280014002979647,0.6364268605814906,-13015,-4298,280261.740954522,747215.2177631544,38877.34274280051,Cash loans,M,Secondary / secondary special,720856.7844153909,Working,House / apartment
0,100555,0.4655472109223946,0.5698138296011389,-17025,-9363,293465.9144268249,908248.5029700822,46733.8451868867,Cash loans,F,Secondary / secondary special,890101.8188675381,Working,House / apartment
0,100729,0.4446019548118531,0.6036398712537121,-20985,-9393,109055.12316601063,428274.42252199183,36864.95811866907,Cash loans,F,Secondary / secondary special,389561.7200204516,Working,House / apartment
0,100401,0.46642063156563907,0.6166285296512519,-13882,-2864,277269.9988035365,794091.8685283716,64037.239616775936,Cash loans,F,Secondary / secondary special,793323.0791678882,Working,House / apartment
0,100702,0.48748790572292855,0.5689692377155485,-13659,-4551,191904.021250555,648709.3251538818,55498.273997191885,Cash loans,M,Secondary / secondary special,580616.6792953803,Commercial associate,House / apartment
0,100476,0.3957324019805763,0.452379699465413,-22845,-6891,249998.55351341434,1022694.5367841893,97044.8090324076,Cash loans,F,Secondary / secondary special,1017670.7524518329,Working,House / apartment
0,100821,0.6507597365324636,0.616334104382498,-23176,-1160,111329.35480150719,428480.3489620224,39863.82123353656,Cash loans,F,Secondary / secondary special,417728.8503325077,Working,House / apartment
0,100771,0.5159084141670663,0.5222372050933806,-12345,-6787,229299.8506558517,667312.1155125625,61716.22670174709,Cash loans,F,Higher education,555238.5727104784,Working,House / apartment
0,100105,0.5924176639917862,0.6733704204665403,-16147,-9581,283188.59186919214,726535.9436314447,69135.41685275093,Revolving loans,F,Incomplete higher,660803.879919549,Working,House / apartment
0,100565,0.4614686398040375,0.7848458754068272,-12984,-9816,283227.08068436425,709119.6464074393,32094.403780962573,Revolving loans,F,Secondary / secondary special,661256.7047225486,Working,House / apartment
0,100389,,0.42087126343203946,-20581,-9865,181278.16304793622,777543.1386893669,68173.22809306483,Cash loans,F,Secondary / secondary special,732912.810517835,Working,House / apartment
1,100001,0.19142777114575973,0.3416013768913929,-12517,-1416,113598.70596999834,394207.6841118731,19248.23357836649,Cash loans,F,Secondary / secondary special,378069.1181757831,Working,House / apartment
0,100937,0.6012659592892606,0.47558987013381787,-20529,-2281,187925.07295269292,766208.7568614202,45610.077410314785,Cash loans,F,Secondary / secondary special,641882.557721744,Commercial associate,House / apartment
0,100982,0.46616548671749025,0.5525056555910787,-13033,-2797,298680.37248761783,1441017.1901419032,103452.15110806705,Cash loans,M,Secondary / secondary special,1314238.0676008412,Pensioner,House / apartment
0,100561,0.6813406729764101,0.6533534218918138,-23012,-5594,159149.8694731163,404265.7915103824,18841.23915372782,Cash loans,F,Secondary / secondary special,369292.7713855421,Working,House / apartment
0,100080,0.6198005578969192,0.424299854404664,-17775,-1646,118604.52266877444,345567.59021985804,18422.774527782465,Revolving loans,F,Higher education,333809.43213285314,Working,House / apartment
0,100205,,0.4193797587045951,-19158,-4647,232010.3187763048,684633.0145440743,28228.173130209067,Cash loans,M,Secondary / secondary special,,Working,House / apartment
1,100034,0.3160535959409267,0.2986200753657368,-13908,-232,83133.26048921882,343775.4443973576,27067.7582861399,Cash loans,F,Secondary / secondary special,302460.73932887806,Working,House / apartment
0,100775,0.584872661816321,0.40057007043343384,-21595,-7641,191075.9817937678,736989.2030936203,42152.84651364481,Cash loans,F,Secondary / secondary special,612062.8600552026,Pensioner,House / apartment
0,100508,0.6784741727883864,0.40972359163358085,-21939,-4766,236978.08118235195,919568.9744630593,,Cash loans,M,Higher education,842216.194491626,Working,Municipal apartment
0,100427,0.6549192554680375,0.6107829365382997,-19947,-7170,129004.99577129977,504134.300794782,36168.99162226835,Cash loans,M,Secondary / secondary special,484327.133469909,Working,House / apartment
0,100454,0.45042573560467636,0.6076936080165061,-17531,-2136,133857.0239760608,518332.3507571936,46194.950486272886,Cash loans,F,Secondary / secondary special,430776.5042293391,Pensioner,With parents
0,100366,,0.6818149720268591,-20476,-9249,250329.10017423303,865554.892945287,60524.231609254806,Cash loans,F,Higher education,,Working,House / apartment
0,100091,,0.5109446026030714,-19130,-8416,120817.6777583846,331372.2310495498,16221.906874025062,Cash loans,F,Secondary / secondary special,323064.10063274845,Commercial associate,House / apartment
0,100339,0.35598879629144614,,-23603,-8508,257771.55899157046,609184.325254561,48402.81053220591,Cash loans,F,Higher education,584296.3732586376,Working,House / apartment
0,100897,0.6332646096346034,0.5570645925647041,-13663,-8798,263582.10182256973,786393.9500123106,33437.25312215801,Cash loans,M,Higher education,655707.9137508017,Working,House / apartment
0,100564,,0.5235864248745128,-14030,-3419,235182.8129397034,753600.6282780821,,Cash loans,M,Secondary / secondary special,674716.9614566026,Working,House / apartment
0,100345,0.5898645312137029,0.7355034385711519,-12473,-4481,139885.41534930392,471757.4387467342,19892.712157212627,Cash loans,F,Secondary / secondary special,426670.6149041639,State servant,House / apartment
0,100776,0.5431001805063496,0.47682770546857706,-23133,-5528,132769.9115676888,489041.57341908204,40484.24798037581,Cash loans,F,Secondary / secondary special,434117.5872418156,Working,House / apartment
0,100241,0.6466689163294295,0.5464239872182562,-23427,-5162,291111.0685172298,1144174.885348737,102321.53031042112,Cash loans,F,Secondary / secondary special,1120906.9004203924,Working,House / apartment
1,100013,,,-14336,-261,123388.54831716143,270837.8495633445,11208.452711846447,Cash loans,F,Secondary / secondary special,243501.13179189994,Working,House / apartment
0,100315,0.6170528452369999,,-14686,-5153,232875.24406073889,717118.6255055928,,Cash loans,F,Higher education,610435.0135704059,Working,House / apartment
0,100600,0.35580562395034826,0.6964616857087554,-19037,-2881,226705.37430443303,965119.1940255146,77324.95578808537,Revolving loans,M,Secondary / secondary special,849909.938139548,Working,House / apartment
0,100387,,0.6607756958493555,-20777,-4051,217636.43992858665,463600.610070359,23014.98025435304,Revolving loans,F,Secondary / secondary special,,Pensioner,House / apartment
0,100273,0.49914000898714417,0.5114462990401641,-12121,-4411,169573.48201649284,364541.8371612099,27230.656909608173,Cash loans,M,Secondary / secondary special,329397.57216536766,Working,House / apartment
0,100166,,0.7511510352530266,-18923,-7944,121630.99529631279,605948.6687131331,33607.00898504699,Cash loans,F,Higher education,556820.9849419311,Commercial associate,House / apartment
0,100840,0.3225061797801267,0.5338851208208688,-24737,-8340,280550.5130056841,1172428.9172271797,63953.01136116225,Cash loans,F,Secondary / secondary special,1101454.057981938,Working,House / apartment
0,100992,0.4939159571757583,0.4984038212531998,-18797,-4549,232490.41868925613,1132595.5918290946,92312.28709816656,Cash loans,F,Secondary / secondary special,1008912.548185604,Working,House / apartment
0,100646,0.6090611694241062,0.4823382670539371,-15829,-9240,249829.3517637693,811843.859823125,34279.06635243307,Cash loans,F,Higher education,743725.0690812889,State servant,House / apartment
0,100818,0.4250122502508107,0.7653039899002216,-13544,-2918,192529.29733020277,860274.2451184226,56195.60944584446,Cash loans,F,Secondary / secondary special,794929.7717682678,Pensioner,With parents
0,100484,0.5361559523880323,0.6720707429173443,-21713,-8584,149972.66547280125,707520.9368775067,30146.737833451836,Cash loans,F,Secondary / secondary special,655968.4746459288,Pensioner,House / apartment
0,100980,0.35725510697282875,0.5212819687783512,-24834,-1036,94856.18469806835,311938.3598262899,18566.430094760068,Cash loans,M,Secondary / secondary special,253748.8822988374,Working,With parents
0,100504,0.511655429382194,0.6147807822230155,-17458,-5182,297769.2727461408,1002171.4612179988,75734.25749010063,Revolving loans,F,Secondary / secondary special,983045.0773821385,Working,With parents
0,100831,0.6754535903135191,,-16866,-7635,216261.18255032058,890127.948366903,40962.838488698166,Cash loans,M,Higher education,870919.0250477305,Commercial associate,Office apartment
0,100243,0.48445393967694783,0.7535621350740848,-15152,-9186,154126.20308436002,632427.6933083483,33298.223301728154,Cash loans,F,Higher education,585173.2486902527,Working,House / apartment
0,100566,0.3427469125994985,0.7260126669162362,-24685,-4629,117387.1888932549,402549.97756724484,18687.566137218324,Cash loans,F,Secondary / secondary special,329952.4365112517,Working,House / apartment
0,100875,0.6569535179127632,0.7439969450868107,-15460,-3681,191485.85616519084,714701.3531435225,30242.29177955823,Cash loans,F,Secondary / secondary special,708959.183680167,Pensioner,House / apartment
0,100562,0.6858913604559478,0.721472085724338,-12194,-3590,183019.30124380163,760772.4235568076,55593.15808857061,Cash loans,F,Secondary / secondary special,699135.6426989601,Pensioner,House / apartment
0,100686,0.44049698478361843,,-12682,-1284,261100.99732483755,1212358.1532282769,,Cash loans,F,Secondary / secondary special,1202067.7494523027,Working,House / apartment
0,100189,0.40584316913922835,0.5044635951865233,-20685,-9573,280554.60122928617,1010196.4739153583,91272.31959989999,Cash loans,M,Secondary / secondary special,920816.6966112573,Pensioner,House / apartment
0,100782,0.4129894053447684,0.5041554790145631,-20873,-5663,125363.68355753273,464019.23860126355,,Cash loans,M,Secondary / secondary special,434375.67897204653,State servant,House / apartment
0,100699,0.48012848103263284,0.6406096282124759,-19142,-6606,104768.01454055283,364846.2905636694,15413.824302499883,Revolving loans,F,Secondary / secondary special,340381.2462508499,Commercial associate,House / apartment
0,100475,0.33182253073122797,0.4258451473880392,-15289,-9531,277779.617494697,595747.1568368125,47491.187635517745,Cash loans,M,Secondary / secondary special,579523.0943165079,Working,House / apartment
0,100681,0.37254455149743326,,-21343,-4723,169372.08190984846,669912.7894387334,28069.325959460875,Cash loans,F,Secondary / secondary special,621659.2684041709,Commercial associate,House / apartment
0,100510,0.6974950276689553,0.7970889696145009,-19689,-7826,143155.75543334332,405312.44691372215,17235.003485982874,Cash loans,M,Higher education,365018.5365665637,Working,House / apartment
1,100058,0.2042944929085193,0.4998497791734446,-12865,-1938,139885.2870185429,505382.0851370665,27063.138949573113,Cash loans,M,Secondary / secondary special,404495.2289821344,Working,House / apartment
0,100474,0.6106624238592222,,-16253,-3213,182370.6751535052,564608.1183018584,28126.679085043572,Cash loans,F,Secondary / secondary special,472593.84870580013,Working,House / apartment
0,100560,0.5995544558708095,0.42535454828622976,-15343,-1108,291432.10305390635,702113.3037516451,,Cash loans,F,Secondary / secondary special,565688.9505944061,Working,Municipal apartment
0,100856,0.3979869425716045,0.6613390079541237,-21622,-4535,208032.01157235968,861766.4906030652,78960.45232786247,Cash loans,F,Secondary / secondary special,824009.187730124,Pensioner,House / apartment
0,100747,0.6279853915465721,0.6260472735541791,-13584,-5597,161888.43180903743,458547.2916162591,19720.77525086219,Cash loans,F,Secondary / secondary special,410219.7341611012,Commercial associate,House / apartment
0,100252,0.5013511737191182,0.7968646419950923,-12707,-3028,254293.1968515751,735897.5145779087,39332.4985404159,Revolving loans,M,Higher education,654838.640278022,Commercial associate,House / apartment
1,100021,0.38515418682122066,0.499613205983341,-12176,-451,56701.83604205343,273721.22687951865,16561.14014127121,Revolving loans,M,Incomplete higher,251690.90830269383,Working,With parents
0,100313,0.5332943505303104,0.7743124263052825,-14473,-6223,245512.61238846226,716924.2391311016,31862.974418524547,Cash loans,M,Secondary / secondary special,687489.0344439413,Working,House / apartment
0,100459,0.41648342924480763,0.6089536568745586,-12285,-6209,121866.9817347843,278312.9972650156,15286.323509490128,Cash loans,F,Secondary / secondary special,226821.16033015112,Commercial associate,House / apartment
0,100160,0.6543870381458362,0.6436927227245641,-18427,-7068,298833.6587365927,868116.6871898745,62399.43331538339,Cash loans,M,Higher education,789140.5784238263,Pensioner,House / apartment
0,100276,0.34624000654206627,0.7229200179977937,-23249,-1209,225328.3577294512,671423.5079453911,32787.73875949008,Cash loans,F,Higher education,544866.0825501548,Working,House / apartment
0,100955,,0.5837699314484819,-23943,-5459,258273.33441682774,1239090.8893925892,89228.5657623538,Cash loans,F,Higher education,,Working,House / apartment
0,100191,0.676922557167982,0.6864719923384641,-23515,-4790,150750.09397433855,584673.9205601596,32054.13887495632,Cash loans,M,Secondary / secondary special,582694.9715833841,Commercial associate,House / apartment
0,100385,0.48917198544002627,0.5490450048689992,-18719,-1762,97480.1071010498,273198.1689713276,16642.770805387947,Cash loans,M,Higher education,261937.945436591,Working,House / apartment
0,100805,0.6196136662238131,0.45198529245130936,-19938,-5558,110282.38212652398,390018.3174303969,15944.577494056048,Cash loans,M,Higher education,352884.24949537904,Commercial associate,House / apartment
0,100413,0.5404597559925106,0.5892857593544399,-19760,-9181,275747.99830078543,580874.3254555276,54923.525526579346,Cash loans,F,Secondary / secondary special,470980.922465876,Commercial associate,House / apartment
